date,hour_of_day,location,district,area_name,victim_gender,victim_age,perpetrator_gender,perpetrator_age,weapon,injury,weather,temperature,previous_activity,economical_situation,education_level,crime_type,latitude,longitude,time_of_day,day_of_week,month,season,victim_age_group,perpetrator_age_group,weather_condition,economic_index,education_index
1022,0.8101040348313929,611,7,611,1,1.2129039435191542,1,1.0173300980332955,1,1,3,1.2762074146217908,3,1,1,0,-0.25046205404726885,-1.4146828055356646,2,4,3,3,3,1,0,-1.439783518808611,1.1474209672565785
223,-0.7881163961745236,30,7,30,0,1.1092841738825936,1,-0.7622959901632789,0,2,3,0.8283844975537817,2,2,1,1,-0.26612554482986017,-1.3953813751070592,1,4,11,2,1,2,0,1.133689536088053,0.13577507053783605
1166,-1.0787019290846902,228,1,228,1,0.38394578642666927,0,-1.378320405308247,1,1,1,-1.1981463936251093,0,0,0,0,-0.9367860013149363,0.6240872545802444,3,3,1,0,2,3,1,0.12318173323373106,0.42919265902429976
1141,1.6818606335618929,420,6,420,0,-1.135810834909553,1,-1.344096826689082,1,1,0,1.6228255913297418,0,0,1,0,0.3800631983205908,2.2213701973863786,1,4,5,0,0,1,0,0.24118764561963987,1.1436194892791804
441,-0.061652563899107005,80,8,80,1,0.7984248649729117,0,-1.1387553549740927,2,0,2,-0.08614100943890554,2,0,0,0,-0.11861770924113856,-0.48978754647426753,0,4,8,1,2,2,1,1.1413397178015692,1.3600774018243742
939,0.6648112683763095,721,5,721,0,0.5566454024876036,0,-0.6596252543057842,1,0,3,-1.387971688174675,1,2,2,1,1.3801352357677654,-0.4450780183627946,0,3,9,1,3,0,0,-0.4880668611845772,0.21436022638000496
826,-0.7881163961745236,503,4,503,1,-0.34139260102925506,0,1.5991309345590987,1,1,1,-0.8713732360142796,1,2,1,0,1.6234175455309463,-1.2708022474737997,2,6,5,1,3,3,0,-0.020031424683446965,-1.4453041924897598
720,-0.35223809680927365,503,4,503,0,-1.0321910652729924,0,-1.4125439839274119,0,1,3,1.2458149738603217,3,0,0,0,1.6234175455309463,-1.2708022474737997,3,5,7,0,3,2,0,-1.3219752126612971,-1.1363939996984826
310,-0.35223809680927365,210,5,210,1,-0.3759325242414419,0,0.33285852564999774,0,1,2,1.618849569879884,2,1,1,0,1.406958465530307,-0.42769271056752634,0,4,2,0,2,3,0,1.6883041803921932,1.2855577762347368
1106,-0.20694533035419033,117,3,117,0,0.2112461703657349,1,0.09329347531584346,1,1,3,0.24676093723448317,2,1,0,0,0.08345327871745656,0.553502281802167,1,4,6,3,2,2,1,1.288110689710395,-0.48265830062639214
668,0.5195185019212263,570,6,570,1,0.7638849417607249,1,-0.14627157501831078,0,0,2,0.6823260438540352,3,2,0,1,-0.3583129600464687,2.662795001765012,2,0,4,2,2,2,0,0.3697814848354238,-1.5667740333467772
1228,-0.061652563899107005,368,2,368,0,1.005664404246033,1,-1.378320405308247,1,0,1,-0.9193120476005416,3,0,2,0,0.027495158975069836,-0.13843608409582941,3,6,10,3,1,0,0,1.0479759381950948,-0.733866648322924
1287,-0.35223809680927365,617,7,617,0,0.6257252489119773,0,-0.9334138832591033,0,1,0,-0.09134296902371668,0,2,1,0,0.3579230733085546,-1.2145804053294411,0,5,2,1,0,3,0,1.1580810191197848,-0.0277266935479887
536,-1.0787019290846902,5,6,5,1,-0.8249515259998712,0,1.4280130414632743,1,0,1,-0.8950679050067238,3,0,2,0,-0.35400848929706197,2.5917426820031753,2,6,1,3,3,1,1,-1.1604790902201478,0.3762052007250026
245,0.37422573546614296,82,1,82,0,1.3510636363679016,1,-0.4885073612099597,1,2,0,0.4133150408353452,0,0,1,1,-0.7970899830121897,0.4458411149804387,1,3,11,0,1,2,0,1.1270903818304572,0.7060399207438919
66,1.5365678671068095,190,7,190,1,-0.894031372424245,1,1.6675780917974286,1,2,0,-1.3528115048746254,0,1,2,0,0.015060021254544172,-1.5567718668265191,1,4,7,0,3,1,0,-0.20957916972694798,0.34761131009500507
261,-0.20694533035419033,75,0,75,1,-0.3759325242414419,1,1.1542244125099552,1,0,0,1.051367547984824,0,1,2,1,0.4426773052403008,-0.20065554586487536,0,6,10,2,3,1,1,-0.1729366860516974,-0.6871429329806326
1069,-0.49753086326435697,559,0,559,0,0.5566454024876036,1,0.4697528401266573,1,1,0,0.1304562519904406,3,2,0,1,0.5172482753528419,-0.12036533405774101,1,3,0,2,1,1,1,0.5198356890291761,-0.7230425165535282
1227,-1.3692874619948567,570,6,570,1,0.7984248649729117,0,0.33285852564999774,2,1,1,1.0119963906157898,3,0,1,1,-0.3583129600464687,2.662795001765012,0,5,10,2,1,3,1,1.2198847979422434,0.5347120221326511
375,-0.20694533035419033,781,6,781,0,0.38394578642666927,1,-0.7965195687824438,1,0,2,1.61458500465564,1,2,1,0,-0.06811989035681039,2.484969474450554,2,4,3,2,3,2,1,-0.5939582452793108,-0.8144093588606198
496,1.1006895677415596,758,7,758,0,0.3148659400022955,1,-1.4809911411657417,2,0,0,1.443930407777198,3,2,1,0,-0.2736185124306914,-0.9868110636856029,2,3,5,2,1,0,0,-0.8633181613751518,-0.6496072814266707
616,-1.5145802284499401,228,1,228,1,-0.7213317563633106,0,0.5039764187458222,2,2,2,-0.5040150387819454,0,2,1,1,-0.9367860013149363,0.6240872545802444,1,5,9,0,0,1,0,-1.169559330878831,-0.5467665937062809
575,0.6648112683763095,503,4,503,1,1.2819837899435278,1,-0.38583662535246505,1,0,3,-1.636683493382104,2,1,1,1,1.6234175455309463,-1.2708022474737997,3,6,11,2,3,3,0,0.5552588281215945,-0.293647766795022
45,1.2459823341966427,801,5,801,1,-1.6884496063045429,0,0.5039764187458222,2,2,0,0.3829591086617686,1,1,0,0,1.406440334791957,-0.4444704672839343,3,1,3,2,3,1,0,1.3712274209666226,0.8422461515114228
795,-0.20694533035419033,709,1,709,0,0.3148659400022955,0,-1.344096826689082,1,0,1,-1.022251081085822,1,0,0,1,-0.9218797785345563,0.7575927096030065,3,5,6,0,3,3,1,-0.7654527288365632,-1.4513611373623465
634,-1.5145802284499401,332,11,332,0,-1.3430503741826743,1,0.23018778979250304,1,0,0,0.1936156942653719,1,0,1,0,-0.13575587981751142,-0.5496546950918322,1,1,2,0,3,1,0,0.38582995513732177,-0.12016177044923824
585,0.37422573546614296,35,9,35,1,0.5911853256997904,1,0.538199997364987,2,0,2,-1.663369108123301,1,2,1,0,0.45842050844417453,0.606219021568465,1,1,10,3,3,2,0,0.10282503332892548,-1.5337081736154081
1174,-0.20694533035419033,276,9,276,0,0.4184857096388561,1,-0.18049515363747567,2,1,2,0.5251937268923477,1,0,1,1,0.6856407653183378,0.030603319924249188,1,6,1,3,2,2,0,0.0007363005962639394,-0.13254728209439798
1074,-0.35223809680927365,773,4,773,0,-0.30685267781706815,1,1.1542244125099552,1,2,1,1.0334142205512722,1,2,1,0,1.5804525504580762,-1.3485220508703475,3,2,0,0,3,2,0,0.4318352648273624,0.16280188269124132
1154,-0.9334091626296069,197,7,197,1,-1.3430503741826743,1,-0.6254016756866193,1,1,1,0.8489074144953067,0,2,2,1,0.8053688220890721,-1.3950853886840162,3,0,5,0,2,1,0,0.8111353234389322,-1.0907105769922434
165,0.9553968012864762,436,5,436,0,-1.1703507581217398,1,-0.1120479963991459,1,1,2,1.4490029705540677,3,1,1,1,1.3489278228345063,-0.40550930707249494,0,4,5,2,1,1,0,-1.3006625904592786,0.12512025384528788
854,1.1006895677415596,51,10,51,1,0.729345018548538,0,-1.5836618770232362,1,1,2,0.7124184610925917,0,1,1,1,-1.4995955518008126,1.0160200133804382,1,3,1,0,3,2,0,-1.516787761726218,0.7829803969346373
84,0.8101040348313929,228,1,228,0,-0.894031372424245,0,0.12751705393500837,1,0,1,0.04863371904364575,1,0,1,1,-0.9367860013149363,0.6240872545802444,0,4,0,3,1,0,0,-1.6659720174171122,-1.5896225418681411
871,1.1006895677415596,82,1,82,0,-1.5848298366679823,1,0.12751705393500837,2,0,1,-1.3745259743986926,0,2,1,1,-0.7970899830121897,0.4458411149804387,2,0,11,3,0,0,1,1.3765264893901719,0.21278598181669395
813,1.2459823341966427,23,9,23,0,-1.135810834909553,1,1.3937894628441094,1,0,2,0.1157181941406745,1,0,0,0,0.16388311179446832,0.22258946084611708,3,6,6,2,1,0,0,-0.31214003086653486,1.0472134868014165
353,0.9553968012864762,490,7,490,1,0.5221054792754167,0,-0.1120479963991459,2,0,3,-1.2711755568681873,0,2,1,1,0.5116285496522185,-1.0422228377247922,2,5,3,0,2,3,1,1.0804346794612023,-0.392678939027162
745,-0.35223809680927365,135,5,135,1,-0.1341530617561338,0,0.19596421117333815,1,1,1,-1.3999568117906676,0,2,1,1,1.9030487194002583,-0.49132979152062395,3,5,0,0,0,2,0,1.3349858072162948,-1.2309772091392497
528,-1.0787019290846902,788,0,788,0,0.2112461703657349,0,0.4013056828883275,1,0,3,1.6947687215386449,0,0,2,1,0.6584986858706382,-0.07864682664222464,3,2,1,2,2,3,1,-1.1482526224398877,-0.7803337733271113
543,0.37422573546614296,734,4,734,0,0.8329647881850986,0,-1.001861040497433,1,2,2,-0.32601271969766066,0,1,2,0,1.5915325770167583,-1.3706587196670117,1,0,1,1,0,2,0,-0.005998950661148141,1.5789944367511672
888,1.2459823341966427,503,4,503,0,-0.7904116027876844,1,-1.3098732480699171,1,0,3,-1.6018138890492666,0,2,0,1,1.6234175455309463,-1.2708022474737997,3,6,11,3,1,2,0,1.3601625926969971,1.4851324680062796
803,-0.9334091626296069,697,6,697,1,1.1783640203069672,1,1.0173300980332955,1,1,0,-0.1250384574402293,0,0,2,0,0.40162540827829407,2.3484729987318356,1,3,6,3,1,0,1,0.4095485343614146,-1.4473245781256292
159,-1.5145802284499401,311,10,311,0,0.10762640072917427,0,0.6750943118416467,1,1,2,1.4978560194171586,2,0,2,0,-2.1461828570576755,0.9810157242980443,3,0,6,2,0,0,1,1.0437559635602636,0.9626232838622256
540,-0.20694533035419033,717,0,717,1,-1.3430503741826743,1,0.8119886263183063,0,1,0,0.4558308616123438,2,0,2,1,0.3548342169837403,-0.20247819910147838,1,1,1,3,3,3,0,-0.08733624497983378,0.8062184744589108
788,-0.35223809680927365,305,3,305,1,1.2819837899435278,1,-0.38583662535246505,1,2,0,0.7082881326855995,3,2,0,1,0.42227092539123523,0.129088907631821,0,5,8,1,0,0,0,0.5521222065299687,0.3623882049143279
557,0.37422573546614296,458,7,458,0,0.9365845578216592,0,0.4697528401266573,0,0,1,-0.6247325274408397,1,1,1,0,0.2021849302221181,-1.463738660595938,3,2,11,2,0,3,1,-1.4315231094696765,-1.0310117076790402
1217,1.6818606335618929,431,0,431,1,1.6273830220653966,1,-0.7965195687824438,0,0,3,-0.8453786041111782,1,1,1,0,0.620993991655841,-0.07898954776363472,0,2,10,1,0,1,0,-0.8650945281770075,0.8945200186490299
1118,-0.061652563899107005,482,8,482,0,-1.72298952951673,1,1.3937894628441094,1,0,1,0.39100346491031285,2,0,1,0,-0.28194846045501637,-0.42976461552880535,0,3,6,2,1,1,0,-0.109439896289412,0.4249866882443641
965,-0.6428236297194403,139,7,139,1,-0.44501237066581567,1,0.9146593621758009,0,1,3,1.6113568554370965,3,0,1,0,0.7809369649650884,-1.1143188990836332,3,0,2,3,3,0,1,-0.10795197508254954,-1.1450811417753777
345,0.08364020255597632,333,7,333,0,-0.44501237066581567,1,-1.652109034261566,1,2,3,0.8929639229022753,2,0,0,1,0.7074421125399025,-1.4323173650555867,2,1,4,0,3,2,1,-0.4371097313991816,-0.7353513012873987
308,-1.0787019290846902,299,10,299,0,-0.4795522938780025,0,-1.2756496694507522,1,2,0,1.64750802535708,3,2,2,1,-1.5330747687406914,0.26848293464973993,1,1,2,1,2,1,0,-0.5258155422096459,0.09384280401546631
518,-0.6428236297194403,446,8,446,0,-0.1686929849683207,1,1.4280130414632743,1,1,3,0.38857960571648964,2,0,1,0,-0.5836599750204241,-0.8362941784545754,0,6,5,0,1,0,1,1.431136962005331,0.74737716129439
468,-1.5145802284499401,651,5,651,0,-1.2048906813339268,0,1.0515536766524605,1,1,1,-1.0047176820708763,2,2,1,1,1.299625690269457,-0.5824001404194568,0,0,6,1,2,0,0,0.44024823582158634,0.5130614278461623
709,-1.6598729949050235,260,11,260,0,0.38394578642666927,1,-1.344096826689082,1,1,2,-1.6265327404611407,0,1,1,0,-0.25608177974789226,-0.5962959240694387,2,4,7,0,3,1,1,-0.37221181805393483,-1.2845738188889837
373,0.5195185019212263,781,6,781,1,-1.2739705277583004,0,1.3253423056057796,1,0,2,0.8306798827613552,0,2,2,1,-0.06811989035681039,2.484969474450554,3,5,3,3,3,1,1,1.0591837895467309,-0.6785893227272971
386,-0.6428236297194403,642,6,642,0,0.9020446346094723,0,1.2226715697482848,0,1,0,-0.062396318584321354,0,0,0,0,-0.3782809215784809,2.617742752532107,3,1,7,3,3,1,1,0.40419555974604754,0.39790162848989874
473,-1.0787019290846902,502,4,502,0,-0.34139260102925506,0,0.6408707332224818,1,1,3,1.0635841277277138,1,0,1,0,1.5419115947665651,-1.2697896623423437,2,6,6,0,2,3,1,-0.6749464447879214,-0.946189168121079
284,1.1006895677415596,719,0,719,0,1.3510636363679016,1,0.4013056828883275,1,1,1,1.2143043761868462,1,0,1,1,0.11386356743784885,-0.33746358623943346,1,6,9,3,0,1,0,1.3898242445138367,0.304918732666805
946,1.2459823341966427,99,5,99,0,-1.653909683092356,1,-1.1387553549740927,2,2,1,-0.6580822464622729,1,1,2,1,1.626207480275916,-0.21099949243840746,1,3,9,1,0,3,0,-1.5508685256299397,-1.0562801421255228
909,1.2459823341966427,140,5,140,0,-0.4795522938780025,0,1.2226715697482848,1,2,1,-1.2593231296073792,2,1,0,0,1.4702102718203045,-0.4941027169574973,1,4,10,1,2,1,0,1.6682377498490648,0.018389844147334067
471,-0.49753086326435697,178,5,178,1,0.2803260167901086,0,-1.4467675625465768,1,0,1,0.17680576442691645,3,2,2,0,1.3852766869406659,-0.21470711184277697,2,1,6,0,3,1,1,-0.29315578286647986,-1.383106331599382
974,-0.061652563899107005,420,6,420,1,0.6257252489119773,1,1.4964601987016042,1,2,2,-1.6416694076699645,0,1,1,1,0.3800631983205908,2.2213701973863786,1,1,2,2,2,2,0,1.2256920909863125,-0.376965642669499
960,1.5365678671068095,634,1,634,0,-1.412130220607048,1,-0.5569545184482895,1,1,3,-1.6143698581214607,2,2,0,1,0.7220294856351386,1.4728049552914502,1,3,2,0,0,0,0,-0.8053453808985062,-1.4411736741225318
1034,-0.35223809680927365,630,1,630,1,-0.6867918331511237,1,1.7018016704165935,0,2,3,1.3871232521175068,0,1,1,1,-0.9408911910111369,0.44914370033223466,0,0,7,0,0,3,0,0.4605290646921348,-1.516500521555271
95,-1.5145802284499401,420,6,420,0,0.2803260167901086,0,0.4013056828883275,1,0,2,-1.7171342941540826,0,1,0,0,0.3800631983205908,2.2213701973863786,3,5,0,1,1,2,0,1.6616721204470963,1.0820693620011306
24,0.08364020255597632,52,9,52,0,-1.5157499902436087,1,-1.378320405308247,0,2,2,-0.2735149647882903,0,2,2,0,0.6911807785976788,0.26678490727546383,2,3,4,1,3,2,0,-1.7145533189905,0.9747882907198676
91,-0.49753086326435697,420,6,420,0,-0.7558716795754975,1,-0.9334138832591033,1,1,1,1.3605225629330826,0,1,1,1,0.3800631983205908,2.2213701973863786,1,4,0,3,2,3,0,-1.0184136969020825,-1.484573617644963
1143,0.37422573546614296,408,5,408,1,-1.2048906813339268,0,-0.28316588949497035,1,1,0,-0.925667607972105,3,1,0,0,1.5879853742695629,-0.35129705695825186,3,2,5,0,2,0,1,1.2802790065959575,-0.7810459570663799
344,1.2459823341966427,601,10,601,1,-0.8594914492120581,0,-1.4467675625465768,1,1,3,0.7432510393310545,0,2,1,1,-2.419556605856105,0.9985256579556394,0,3,4,3,2,2,1,0.6142640225782792,-1.5517285443932474
685,0.22893296901105964,464,10,464,0,-0.894031372424245,1,0.7777650476991413,1,1,1,-1.2540801379401811,2,1,0,1,-1.6710569699857951,0.9938833445837738,2,4,3,1,2,1,1,0.12554057928187481,-1.2572067465999381
96,1.2459823341966427,163,7,163,1,-0.23777283139269442,0,0.26441136841166796,2,0,2,0.6923801735285146,2,1,1,0,0.8586964319290256,-1.1353495133521077,3,6,0,2,2,3,0,-0.5571655395834147,-0.6731596238704457
580,-1.5145802284499401,773,4,773,0,-0.5140922170901894,0,1.1542244125099552,0,0,3,0.8645711157679272,0,1,1,0,1.5804525504580762,-1.3485220508703475,3,5,10,1,2,2,1,1.3526998845406417,0.24298816775918655
25,1.5365678671068095,456,11,456,1,-1.6193697598801693,1,0.024846318077513682,0,2,3,-0.916125398580808,3,0,0,0,-0.13181011496388975,-0.6126842249660474,1,1,4,2,2,3,1,-1.2216540503040465,0.8284704781213913
354,0.22893296901105964,39,9,39,0,1.5583031756410228,1,-1.2414260908315873,0,2,2,-1.6705280520399084,3,1,0,1,0.5404445899469056,0.19091891358108978,3,6,3,3,0,2,1,1.0029965581911993,1.7110489148096915
1249,-0.20694533035419033,241,10,241,1,0.9711244810338461,1,-1.3098732480699171,1,1,1,-1.5996191457959228,0,2,0,1,-2.5077185437978096,0.9340785088973947,3,3,9,3,2,0,1,1.4116684161222623,0.7867281070567915
1279,-0.49753086326435697,773,4,773,1,0.45302563285104297,1,-1.4809911411657417,0,0,0,-0.9764177215168647,3,2,1,1,1.5804525504580762,-1.3485220508703475,3,0,2,2,1,3,1,-0.5983762672228758,-0.6631236111637184
1110,-0.35223809680927365,505,2,505,0,0.6257252489119773,0,0.538199997364987,0,1,2,-1.4036946872069869,3,1,1,1,0.06735136961779772,-0.15557214016642168,1,5,6,1,0,0,0,-1.0902237163498432,0.2536267243775152
81,-1.5145802284499401,59,11,59,0,-1.5502899134557955,0,-1.344096826689082,2,1,3,-1.5567023275891345,3,1,1,0,-0.03276743151672362,-0.4563878153693935,1,1,7,3,3,0,0,0.17580332065817245,-0.7767842656364838
356,-0.49753086326435697,272,11,272,0,0.4184857096388561,1,-1.2756496694507522,0,1,3,-1.6356584681079647,1,1,2,1,-0.2719445515836897,-0.7604904976913648,0,0,3,0,1,1,1,0.9832375908271082,-0.05350462701915062
339,-0.35223809680927365,801,5,801,1,0.7984248649729117,0,-1.4125439839274119,0,1,0,0.4587148918983105,3,2,0,1,1.406440334791957,-0.4444704672839343,3,1,4,3,2,3,0,1.6364535976655568,1.4187735847127663
618,-0.20694533035419033,688,3,688,0,0.9020446346094723,0,-1.3098732480699171,1,1,2,0.9104381763394539,3,2,1,0,0.08062348776181717,0.33595226086953395,1,4,9,1,1,0,0,1.6307840834611211,-0.13330809040871675
164,0.22893296901105964,370,2,370,1,-1.1703507581217398,0,-1.5836618770232362,0,0,2,-0.40709376759994903,0,0,2,0,0.027495158975069836,-0.13843608409582941,3,6,5,0,0,1,0,0.29596969595920214,-1.2538715429410359
320,-0.20694533035419033,148,8,148,0,0.8329647881850986,0,-0.4885073612099597,1,2,3,1.6986954219827988,3,1,1,1,-0.35719698614847223,-0.5889274199590667,0,1,2,2,0,3,1,-1.2686558802950603,0.8349579337601468
535,1.1006895677415596,545,2,545,1,0.10762640072917427,1,0.8119886263183063,2,1,0,-0.4980913343167013,3,0,2,0,0.08727947493915458,-0.14622520049154913,0,1,1,3,2,3,0,1.4154693306626362,-0.887826273250105
389,0.37422573546614296,474,0,474,0,-0.030533292119573206,0,-0.4200602039716299,1,1,3,1.0056275029516353,2,2,0,1,0.2443528010821213,-0.28586847923414405,1,4,7,2,3,2,0,0.18870387124161145,-0.3571711844954115
1244,0.8101040348313929,518,10,518,0,0.8329647881850986,0,-1.4809911411657417,1,0,3,0.7540101563126681,0,1,2,0,-1.9907037793404283,0.8486319020362686,1,1,9,0,2,0,0,-0.02674673184860313,0.7181107531484952
